blk2010gj,blk2010ge,blk2020gj,blk2020ge,parea,weight
G15000300017001002,150030017001002,G15000300017002006,150030017002006,1,1
G15000300017001003,150030017001003,G15000300017002004,150030017002004,1,1
G15000300017001004,150030017001004,G15000300017002001,150030017002001,1,1
G15000300017001005,150030017001005,G15000300017002002,150030017002002,1,1
G15000300017001006,150030017001006,G15000300017002000,150030017002000,1,1
G15000300017001007,150030017001007,G15000300017002003,150030017002003,1,1
G15000300017001008,150030017001008,G15000300017002007,150030017002007,1,1
G15000300017001009,150030017001009,G15000300017002008,150030017002008,1,1
G15000300017001010,150030017001010,G15000300017002009,150030017002009,1,1
G15000300017001011,150030017001011,G15000300017002010,150030017002010,1,1
G15000300017001012,150030017001012,G15000300017002012,150030017002012,1,1
G15000300017002000,150030017002000,G15000300017001006,150030017001006,1,1
G15000300017002001,150030017002001,G15000300017001001,150030017001001,0.977811257,0.9266103485
G15000300017002001,150030017002001,G15000300017001004,150030017001004,0.022188743,0.0733896515
G15000300017002002,150030017002002,G15000300017001007,150030017001007,1,1
G15000300017002003,150030017002003,G15000300017001002,150030017001002,1,1
G15000300017002004,150030017002004,G15000300017001003,150030017001003,1,1
G15000300017002005,150030017002005,G15000300017001000,150030017001000,1,1
G15000300017002006,150030017002006,G15000300017001005,150030017001005,1,1
G15000300018011000,150030018011000,G15000300018011000,150030018011000,1,1
G15000300018011001,150030018011001,G15000300018011001,150030018011001,1,1
G15000300018011002,150030018011002,G15000300018011002,150030018011002,1,1
G15000300018011003,150030018011003,G15000300018011003,150030018011003,1,1
G15000300018011004,150030018011004,G15000300018011004,150030018011004,1,1
G15000300018011005,150030018011005,G15000300018011005,150030018011005,1,1
G15000300018011006,150030018011006,G15000300018011006,150030018011006,1,1
G15000300018011007,150030018011007,G15000300018011007,150030018011007,1,1
G15000300018012000,150030018012000,G15000300018012000,150030018012000,1,1
G15000300018012001,150030018012001,G15000300018012001,150030018012001,1,1
G15000300018012002,150030018012002,G15000300018012002,150030018012002,1,1
G15000300018012003,150030018012003,G15000300018012003,150030018012003,1,1
G15000300018031000,150030018031000,G15000300018033000,150030018033000,1,1
G15000300018031001,150030018031001,G15000300018033001,150030018033001,1,1
G15000300018031002,150030018031002,G15000300018032001,150030018032001,0.2487859319,0.093544137
G15000300018031002,150030018031002,G15000300018033002,150030018033002,0.7512140681,0.906455863
G15000300018031003,150030018031003,G15000300018032000,150030018032000,1,1
G15000300018032000,150030018032000,G15000300018031000,150030018031000,1,1
G15000300018033000,150030018033000,G15000300018034000,150030018034000,1,1
G15000300018033001,150030018033001,G15000300018034001,150030018034001,1,1
G15000300018041000,150030018041000,G15000300018042000,150030018042000,1,1
G15000300018041001,150030018041001,G15000300018041000,150030018041000,1,1
G15000300018041002,150030018041002,G15000300018041001,150030018041001,1,1
G15000300018041003,150030018041003,G15000300018042001,150030018042001,1,1
G15000300018041004,150030018041004,G15000300018041002,150030018041002,1,1
G15000300019011000,150030019011000,G15000300019011004,150030019011004,1,1
G15000300019011001,150030019011001,G15000300019011004,150030019011004,0.0008436423,0
G15000300019011001,150030019011001,G15000300019011005,150030019011005,0.9991563577,1
G15000300019011002,150030019011002,G15000300019011001,150030019011001,1,1
G15000300019011003,150030019011003,G15000300019011000,150030019011000,1,1
G15000300019011004,150030019011004,G15000300019011001,150030019011001,1,1
G15000300019011005,150030019011005,G15000300019011002,150030019011002,1,1
G15000300019011006,150030019011006,G15000300019011003,150030019011003,1,1
G15000300019011007,150030019011007,G15000300019011008,150030019011008,1,1
G15000300019011008,150030019011008,G15000300019011008,150030019011008,1,1
G15000300019011009,150030019011009,G15000300019011009,150030019011009,1,1
G15000300019011010,150030019011010,G15000300019011010,150030019011010,1,1
G15000300019011011,150030019011011,G15000300019011010,150030019011010,1,1
G15000300019011012,150030019011012,G15000300019011002,150030019011002,1,1
G15000300019011013,150030019011013,G15000300019011002,150030019011002,1,1
G15000300019011014,150030019011014,G15000300019011013,150030019011013,1,1
G15000300019011015,150030019011015,G15000300019011013,150030019011013,1,1
G15000300019011016,150030019011016,G15000300019011012,150030019011012,1,1
G15000300019011017,150030019011017,G15000300019011014,150030019011014,1,1
G15000300019011018,150030019011018,G15000300019011011,150030019011011,1,1
G15000300019011019,150030019011019,G15000300019011007,150030019011007,1,1
G15000300019011020,150030019011020,G15000300019011006,150030019011006,1,1
G15000300019011021,150030019011021,G15000300019011006,150030019011006,1,1
G15000300019031000,150030019031000,G15000300019051000,150030019051000,0.2403028241,0.2403028241
G15000300019031000,150030019031000,G15000300019052001,150030019052001,0.2794317795,0.2794317795
G15000300019031000,150030019031000,G15000300019063000,150030019063000,0.4802653964,0.4802653964
G15000300019031001,150030019031001,G15000300019051001,150030019051001,0.2422295897,0
G15000300019031001,150030019031001,G15000300019052000,150030019052000,0.2822213013,1
G15000300019031001,150030019031001,G15000300019063001,150030019063001,0.475549109,0
G15000300019031002,150030019031002,G15000300019062000,150030019062000,0.4600522592,0.4372105693
G15000300019031002,150030019031002,G15000300019063002,150030019063002,0.5399477408,0.5627894307
G15000300019032000,150030019032000,G15000300019061001,150030019061001,1,1
G15000300019032001,150030019032001,G15000300019061001,150030019061001,1,1
G15000300019032002,150030019032002,G15000300019061000,150030019061000,1,1
G15000300019041000,150030019041000,G15000300019071000,150030019071000,1,1
G15000300019041001,150030019041001,G15000300019071001,150030019071001,1,1
G15000300019041002,150030019041002,G15000300019072000,150030019072000,0.4955592523,0.226746507
G15000300019041002,150030019041002,G15000300019073000,150030019073000,0.5044407477,0.773253493
G15000300019042000,150030019042000,G15000300019051002,150030019051002,0.417957958,0.2363343477
G15000300019042000,150030019042000,G15000300019052000,150030019052000,0.582042042,0.7636656523
G15000300020031000,150030020031000,G15000300020032001,150030020032001,1,1
G15000300020031001,150030020031001,G15000300020032001,150030020032001,1,1
G15000300020031002,150030020031002,G15000300020032000,150030020032000,1,1
G15000300020031003,150030020031003,G15000300020031008,150030020031008,1,1
G15000300020032000,150030020032000,G15000300020031000,150030020031000,1,1
G15000300020032001,150030020032001,G15000300020031001,150030020031001,1,1
G15000300020032002,150030020032002,G15000300020031002,150030020031002,1,1
G15000300020032003,150030020032003,G15000300020031003,150030020031003,1,1
G15000300020032004,150030020032004,G15000300020031004,150030020031004,1,1
G15000300020032005,150030020032005,G15000300020032002,150030020032002,1,1
G15000300020032006,150030020032006,G15000300020032003,150030020032003,1,1
G15000300020032007,150030020032007,G15000300020031007,150030020031007,1,1
G15000300020032008,150030020032008,G15000300020031006,150030020031006,1,1
G15000300020032009,150030020032009,G15000300020031005,150030020031005,1,1
G15000300020041000,150030020041000,G15000300020042004,150030020042004,1,1
G15000300020041001,150030020041001,G15000300020042003,150030020042003,1,1
G15000300020041002,150030020041002,G15000300020041000,150030020041000,1,1
G15000300020041003,150030020041003,G15000300020042002,150030020042002,1,1
G15000300020041004,150030020041004,G15000300020042005,150030020042005,1,1
G15000300020041005,150030020041005,G15000300020042000,150030020042000,1,1
G15000300020041006,150030020041006,G15000300020042001,150030020042001,1,1
G15000300020051000,150030020051000,G15000300020052000,150030020052000,1,1
G15000300020051001,150030020051001,G15000300020052001,150030020052001,1,1
G15000300020051002,150030020051002,G15000300020052002,150030020052002,1,1
G15000300020051003,150030020051003,G15000300020052003,150030020052003,1,1
G15000300020051004,150030020051004,G15000300020052006,150030020052006,1,1
G15000300020051005,150030020051005,G15000300020052004,150030020052004,1,1
G15000300020051006,150030020051006,G15000300020052005,150030020052005,1,1
G15000300020052000,150030020052000,G15000300020051000,150030020051000,1,1
G15000300020052001,150030020052001,G15000300020051001,150030020051001,1,1
G15000300020052002,150030020052002,G15000300020051002,150030020051002,1,1
G15000300020052003,150030020052003,G15000300020051003,150030020051003,1,1
G15000300020052004,150030020052004,G15000300020051004,150030020051004,1,1
G15000300020061000,150030020061000,G15000300020062003,150030020062003,1,1
G15000300020061001,150030020061001,G15000300020061006,150030020061006,1,1
G15000300020061002,150030020061002,G15000300020062001,150030020062001,1,1
G15000300020061003,150030020061003,G15000300020062002,150030020062002,1,1
G15000300020061004,150030020061004,G15000300020062000,150030020062000,1,1
G15000300020061005,150030020061005,G15000300020062004,150030020062004,1,1
G15000300020062000,150030020062000,G15000300020061005,150030020061005,1,1
G15000300020062001,150030020062001,G15000300020061000,150030020061000,1,1
G15000300020062002,150030020062002,G15000300020061001,150030020061001,1,1
G15000300020062003,150030020062003,G15000300020061002,150030020061002,1,1
G15000300020062004,150030020062004,G15000300020061003,150030020061003,1,1
G15000300020062005,150030020062005,G15000300020061004,150030020061004,1,1
G15000300021001000,150030021001000,G15000300021022004,150030021022004,1,1
G15000300021001001,150030021001001,G15000300021022003,150030021022003,1,1
G15000300021001002,150030021001002,G15000300021022002,150030021022002,1,1
G15000300021001003,150030021001003,G15000300021022001,150030021022001,1,1
G15000300021001004,150030021001004,G15000300021022008,150030021022008,1,1
G15000300021001005,150030021001005,G15000300021022000,150030021022000,1,1
G15000300021001006,150030021001006,G15000300021022006,150030021022006,1,1
G15000300021001007,150030021001007,G15000300021022005,150030021022005,1,1
G15000300021001008,150030021001008,G15000300021022005,150030021022005,1,1
G15000300021001009,150030021001009,G15000300021022006,150030021022006,1,1
G15000300021001010,150030021001010,G15000300021022007,150030021022007,1,1
G15000300021001011,150030021001011,G15000300021021001,150030021021001,0.6697685389,0.3641267701
G15000300021001011,150030021001011,G15000300021022009,150030021022009,0.3302314611,0.6358732299
G15000300021001012,150030021001012,G15000300021022010,150030021022010,1,1
G15000300021001013,150030021001013,G15000300021021000,150030021021000,1,1
G15000300021002000,150030021002000,G15000300021011000,150030021011000,0.2115187894,0.2115187894
G15000300021002000,150030021002000,G15000300021011005,150030021011005,0.7856053734,0.7856053734
G15000300021002000,150030021002000,G15000300022051000,150030022051000,0.0028758372,0.0028758372
G15000300021002001,150030021002001,G15000300021011001,150030021011001,1,1
G15000300021002002,150030021002002,G15000300021012000,150030021012000,1,1
G15000300021002003,150030021002003,G15000300021011004,150030021011004,1,1
G15000300021002004,150030021002004,G15000300021013001,150030021013001,1,1
G15000300021002005,150030021002005,G15000300021011002,150030021011002,1,1
G15000300021002006,150030021002006,G15000300021013000,150030021013000,1,1
G15000300021002007,150030021002007,G15000300021011003,150030021011003,1,1
G15000300022011000,150030022011000,G15000300022051001,150030022051001,0.8394375657,1
G15000300022011000,150030022011000,G15000300022051003,150030022051003,0.1605624343,0
G15000300022011001,150030022011001,G15000300022051002,150030022051002,1,1
G15000300022012000,150030022012000,G15000300022061000,150030022061000,1,1
G15000300022012001,150030022012001,G15000300022062000,150030022062000,1,1
G15000300022012002,150030022012002,G15000300022062000,150030022062000,1,1
G15000300022012003,150030022012003,G15000300022062000,150030022062000,1,1
G15000300022021000,150030022021000,G15000300022031004,150030022031004,1,1
G15000300022021001,150030022021001,G15000300022031001,150030022031001,1,1
G15000300022021002,150030022021002,G15000300022031000,150030022031000,0.9116211562,0.9100441878
G15000300022021002,150030022021002,G15000300022031002,150030022031002,0.0193573131,0.0184737287
G15000300022021002,150030022021002,G15000300022051001,150030022051001,0.0690215307,0.0714820835
